,index,timestamp,ticker,ask_amount,ask_price,bid_price,bid_amount
29438,573,2025-10-02 23:59:59.945000,CHILLGUY-USDT-SWAP@BYBIT,129.0,0.042915,0.042908,1774.0
29439,571,2025-10-02 23:59:59.945000,XRP-USDT-SWAP@BYBIT,3459.8,3.0376,3.0375,4413.2
29440,570,2025-10-02 23:59:59.945000,APT-USD-SWAP@KRAKEN,32.4,5.2318,5.227,18.7
29441,572,2025-10-02 23:59:59.945000,STBL-USDT-SWAP@BINANCE,496.0,0.32087,0.32077,542.0
29442,568,2025-10-02 23:59:59.945000,COOKIE-USD-SWAP@KRAKEN,472.0,0.13308,0.13192,1428.0
29443,567,2025-10-02 23:59:59.945000,COOKIE-USD-SWAP@KRAKEN,472.0,0.13308,0.13202,468.0
29444,566,2025-10-02 23:59:59.945000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13202,468.0
29445,574,2025-10-02 23:59:59.945000,CHILLGUY-USDT-SWAP@BINANCE,5915.0,0.0429,0.04288,4163.0
29446,569,2025-10-02 23:59:59.945000,COOKIE-USD-SWAP@KRAKEN,472.0,0.13308,0.13224,468.0
29447,543,2025-10-02 23:59:59.946000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3014,346.0
29448,538,2025-10-02 23:59:59.946000,TST-USDT-SWAP@HTX,40.0,0.03718,0.03704,134.0
29449,539,2025-10-02 23:59:59.946000,AIA-USDT-SWAP@KUCOIN,13.0,1.49044,1.48704,48.0
29450,540,2025-10-02 23:59:59.946000,AIA-USDT-SWAP@HTX,7.0,1.50134,1.4894,6.0
29451,541,2025-10-02 23:59:59.946000,LTC-USDC-SWAP@BITGET,1.738,119.6,119.59,2.712
29452,542,2025-10-02 23:59:59.946000,SUI-USD-SWAP@KRAKEN,43.0,3.5906,3.5896,43.0
29453,544,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,144660.0
29454,548,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,73103.0
29455,546,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,71557.0
29456,547,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,144660.0
29457,549,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003043,71557.0
29458,550,2025-10-02 23:59:59.946000,BNB-USD-SWAP@KRAKEN,0.08,1090.89,1090.72,0.08
29459,551,2025-10-02 23:59:59.946000,FF-USDT-SWAP@BINANCE,2519.0,0.1845,0.18449,20007.0
29460,552,2025-10-02 23:59:59.946000,CVX-USDT-SWAP@BINANCE,41.9,3.48,3.479,0.4
29461,545,2025-10-02 23:59:59.946000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,73103.0
29462,532,2025-10-02 23:59:59.947000,XPL-USD-SWAP@KRAKEN,1810.0,0.9351,0.9337,58.0
29463,531,2025-10-02 23:59:59.947000,ASTER-USDT-SWAP@BITGET,225.0,1.7979,1.7978,9.0
29464,533,2025-10-02 23:59:59.947000,XNY-USDT-SWAP@GATE-IO,555.0,0.007895,0.007884,57.0
29465,537,2025-10-02 23:59:59.947000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,73103.0
29466,535,2025-10-02 23:59:59.947000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003044,144660.0
29467,536,2025-10-02 23:59:59.947000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003044,71557.0
29468,534,2025-10-02 23:59:59.947000,DOGE-USD-SWAP@KRAKEN,1594.0,0.262309,0.262261,1186.0
29469,512,2025-10-02 23:59:59.948000,MEW-USDC-SWAP@COINBASEINT,78000.0,0.002856,0.002854,60000.0
29470,513,2025-10-02 23:59:59.948000,ETHFI-USDC-SWAP@COINBASEINT,108.9,1.7538,1.7514,503.9
29471,514,2025-10-02 23:59:59.948000,XVG-USDT-SWAP@BITGET,302950.0,0.009423,0.0094,177474.0
29472,515,2025-10-02 23:59:59.948000,XPL-USDT-SWAP@BITGET,71.0,0.9343,0.9342,4306.0
29473,516,2025-10-02 23:59:59.948000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01959,15075.0
29474,517,2025-10-02 23:59:59.948000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
29475,518,2025-10-02 23:59:59.948000,MYX-USDT-SWAP@HTX,1.0,10.1856,10.14252,1.0
29476,520,2025-10-02 23:59:59.948000,BERA-USDT-SWAP@OKEX,7418.0,2.809,2.808,9932.0
29477,519,2025-10-02 23:59:59.948000,LTC-USDT-SWAP@OKEX,34.5,119.5,119.49,180.1
29478,522,2025-10-02 23:59:59.948000,AVAX-USDT-SWAP@HTX,9.0,30.9512,30.9476,9.0
29479,523,2025-10-02 23:59:59.948000,SUI-USD-SWAP@KRAKEN,58.0,3.5906,3.5896,43.0
29480,524,2025-10-02 23:59:59.948000,SOLV-USDT-SWAP@OKEX,31.0,0.042843,0.042829,45.0
29481,525,2025-10-02 23:59:59.948000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13197,2857.0
29482,526,2025-10-02 23:59:59.948000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13178,1896.0
29483,527,2025-10-02 23:59:59.948000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13178,1428.0
29484,528,2025-10-02 23:59:59.948000,2Z-USDT-SWAP@BYBIT,304.0,0.597,0.5967,240.0
29485,529,2025-10-02 23:59:59.948000,BERA-USDT-SWAP@BINANCE,1129.9,2.81,2.809,38.0
29486,530,2025-10-02 23:59:59.948000,AXS-USDT-SWAP@BINANCE,144.0,2.282,2.281,7170.0
29487,521,2025-10-02 23:59:59.948000,AVNT-USDT-SWAP@OKEX,147.0,1.1301,1.13,67.0
29488,504,2025-10-02 23:59:59.949000,GRIFFAIN-USD-SWAP@KRAKEN,988.0,0.03466,0.03452,996.0
29489,501,2025-10-02 23:59:59.949000,WIF-USDC-SWAP@COINBASEINT,879.2,0.7888,0.7887,229.5
29490,502,2025-10-02 23:59:59.949000,ES-USDT-SWAP@KUCOIN,106.0,0.1291,0.1286,186.0
29491,503,2025-10-02 23:59:59.949000,AIA-USDT-SWAP@KUCOIN,13.0,1.49044,1.48705,10.0
29492,505,2025-10-02 23:59:59.949000,GRIFFAIN-USD-SWAP@KRAKEN,988.0,0.03466,0.0345,17582.0
29493,510,2025-10-02 23:59:59.949000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13201,1428.0
29494,507,2025-10-02 23:59:59.949000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13203,468.0
29495,508,2025-10-02 23:59:59.949000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13201,1428.0
29496,509,2025-10-02 23:59:59.949000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13307,0.13225,468.0
29497,511,2025-10-02 23:59:59.949000,TOWNS-USDT-SWAP@BINANCE,142721.0,0.01941,0.01939,66102.0
29498,506,2025-10-02 23:59:59.949000,DOGE-USD-SWAP@CRYPTO-COM,1340.0,0.262214,0.262167,3000.0
29499,484,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003045,71557.0
29500,485,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,73103.0
29501,483,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003045,144660.0
29502,482,2025-10-02 23:59:59.950000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.675e-05,1056000.0
29503,481,2025-10-02 23:59:59.950000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.692e-05,1070000.0
29504,478,2025-10-02 23:59:59.950000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3015,346.0
29505,479,2025-10-02 23:59:59.950000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3006,1013.0
29506,477,2025-10-02 23:59:59.950000,XPL-USD-SWAP@KRAKEN,1810.0,0.9351,0.9337,258.0
29507,476,2025-10-02 23:59:59.950000,BB-USDT-SWAP@HTX,39.0,0.20189,0.20166,38.0
29508,475,2025-10-02 23:59:59.950000,BTR-USDT-SWAP@KUCOIN,580.0,0.0885,0.0883,3109.0
29509,474,2025-10-02 23:59:59.950000,BTR-USDT-SWAP@KUCOIN,580.0,0.0885,0.0883,3093.0
29510,480,2025-10-02 23:59:59.950000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.692e-05,2126000.0
29511,486,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,144660.0
29512,490,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,362480.0
29513,488,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,73103.0
29514,500,2025-10-02 23:59:59.950000,ARIA-USDT-SWAP@BINANCE,805.0,0.20838,0.20824,405.0
29515,498,2025-10-02 23:59:59.950000,HYPE-USDT-SWAP@BINANCE,0.11,50.812,50.811,145.66
29516,497,2025-10-02 23:59:59.950000,XVG-USDT-SWAP@BINANCE,33253.0,0.00942,0.009416,43429.0
29517,496,2025-10-02 23:59:59.950000,COOKIE-USD-SWAP@KRAKEN,472.0,0.13308,0.13203,468.0
29518,495,2025-10-02 23:59:59.950000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13203,468.0
29519,499,2025-10-02 23:59:59.950000,BANANAS31-USDT-SWAP@BYBIT,578700.0,0.005399,0.005393,4400.0
29520,493,2025-10-02 23:59:59.950000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13192,468.0
29521,492,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003044,71557.0
29522,491,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,290923.0
29523,489,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003034,144660.0
29524,494,2025-10-02 23:59:59.950000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13179,1428.0
29525,487,2025-10-02 23:59:59.950000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,71557.0
29526,473,2025-10-02 23:59:59.951000,AIA-USDT-SWAP@BYBIT,35.0,1.4962,1.4961,1.0
29527,472,2025-10-02 23:59:59.951000,ESPORTS-USDT-SWAP@HTX,4.0,0.18802,0.18714,29.0
29528,471,2025-10-02 23:59:59.951000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
29529,470,2025-10-02 23:59:59.951000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.0196,15075.0
29530,469,2025-10-02 23:59:59.951000,TA-USDT-SWAP@HTX,118.0,0.06697,0.06682,120.0
29531,461,2025-10-02 23:59:59.952000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.676e-05,1070000.0
29532,458,2025-10-02 23:59:59.952000,XVG-USD-SWAP@KRAKEN,112100.0,0.009426,0.009354,112200.0
29533,459,2025-10-02 23:59:59.952000,SUI-USD-SWAP@KRAKEN,43.0,3.5905,3.5896,43.0
29534,460,2025-10-02 23:59:59.952000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.676e-05,2126000.0
29535,462,2025-10-02 23:59:59.952000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.692e-05,1056000.0
29536,464,2025-10-02 23:59:59.952000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13191,1428.0
29537,465,2025-10-02 23:59:59.952000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13198,468.0
29538,466,2025-10-02 23:59:59.952000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13179,1428.0
29539,467,2025-10-02 23:59:59.952000,AVAX-USDT-SWAP@OKEX,190.4,30.963,30.962,33.1
29540,468,2025-10-02 23:59:59.952000,ARIA-USDT-SWAP@BYBIT,514.0,0.20813,0.20808,7.0
29541,463,2025-10-02 23:59:59.952000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13306,0.13204,468.0
29542,451,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003035,73103.0
29543,452,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003035,144660.0
29544,453,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003035,362480.0
29545,450,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003038,71557.0
29546,455,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003045,71557.0
29547,456,2025-10-02 23:59:59.953000,BLESS-USDT-SWAP@BINANCE,15824.0,0.023822,0.023821,2362.0
29548,457,2025-10-02 23:59:59.953000,BERA-USDT-SWAP@BYBIT,1329.0,2.809,2.808,163.0
29549,454,2025-10-02 23:59:59.953000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003035,290923.0
29550,427,2025-10-02 23:59:59.954000,Q-USDT-SWAP@KUCOIN,1.0,0.030724,0.030668,20.0
29551,428,2025-10-02 23:59:59.954000,SAND-USDT-SWAP@BITGET,1362.0,0.28726,0.28723,885.0
29552,429,2025-10-02 23:59:59.954000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01961,15075.0
29553,430,2025-10-02 23:59:59.954000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
29554,431,2025-10-02 23:59:59.954000,XRP-USDT-SWAP@OKEX,87.2,3.0374,3.0373,35.23
29555,432,2025-10-02 23:59:59.954000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3007,1359.0
29556,433,2025-10-02 23:59:59.954000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3007,1013.0
29557,434,2025-10-02 23:59:59.954000,METAX-USDT-SWAP@GATE-IO,5.0,727.33,725.49,5.0
29558,435,2025-10-02 23:59:59.954000,ETHFI-USDT-SWAP@OKEX,39.0,1.753,1.7529,2183.0
29559,436,2025-10-02 23:59:59.954000,DOGE-USDT-SWAP@OKEX,39.4,0.26191,0.2619,159.88
29560,437,2025-10-02 23:59:59.954000,DOGE-USD-SWAP@KRAKEN,2780.0,0.262309,0.262261,1186.0
29561,439,2025-10-02 23:59:59.954000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003046,71557.0
29562,440,2025-10-02 23:59:59.954000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003038,73103.0
29563,438,2025-10-02 23:59:59.954000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003046,144660.0
29564,449,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13328,0.13204,468.0
29565,447,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13327,0.1318,1428.0
29566,446,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13327,0.13193,468.0
29567,448,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13327,0.13204,468.0
29568,444,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13305,0.13193,468.0
29569,443,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13305,0.1318,1428.0
29570,442,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13305,0.13199,468.0
29571,441,2025-10-02 23:59:59.954000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003038,144660.0
29572,445,2025-10-02 23:59:59.954000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13328,0.13193,468.0
29573,418,2025-10-02 23:59:59.956000,AAVE-USDT-SWAP@HTX,2.0,288.801,288.785,2.0
29574,413,2025-10-02 23:59:59.956000,XPL-USDT-SWAP@KUCOIN,57.0,0.93396,0.93301,9795.0
29575,415,2025-10-02 23:59:59.956000,BTR-USDT-SWAP@KUCOIN,580.0,0.0885,0.0883,3273.0
29576,416,2025-10-02 23:59:59.956000,AIA-USDT-SWAP@KUCOIN,48.0,1.49109,1.48705,10.0
29577,417,2025-10-02 23:59:59.956000,ETC-USDC-SWAP@BITGET,5.0,20.086,20.081,5.0
29578,419,2025-10-02 23:59:59.956000,SPELL-USD-SWAP@KRAKEN,544306.0,0.0004593,0.0004578,337484.0
29579,414,2025-10-02 23:59:59.956000,XBT-USDC-SWAP@KUCOIN,45.0,120753.8,120420.8,33.0
29580,421,2025-10-02 23:59:59.956000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,144660.0
29581,422,2025-10-02 23:59:59.956000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,362480.0
29582,423,2025-10-02 23:59:59.956000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,289377.0
29583,424,2025-10-02 23:59:59.956000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003046,73103.0
29584,425,2025-10-02 23:59:59.956000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13305,0.13205,468.0
29585,426,2025-10-02 23:59:59.956000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13305,0.13192,1428.0
29586,420,2025-10-02 23:59:59.956000,SPELL-USD-SWAP@KRAKEN,544306.0,0.0004593,0.0004577,11402492.0
29587,406,2025-10-02 23:59:59.957000,Q-USDT-SWAP@KUCOIN,20.0,0.030724,0.030668,20.0
29588,407,2025-10-02 23:59:59.957000,ETH-USDT-SWAP@KUCOIN,638.0,4484.32,4484.31,2684.0
29589,408,2025-10-02 23:59:59.957000,SPX-USDT-SWAP@BITGET,78.0,1.2951,1.295,122.0
29590,405,2025-10-02 23:59:59.957000,SHIB-USDT-SWAP@KUCOIN,2137.0,1.2644e-05,1.2637e-05,305.0
29591,410,2025-10-02 23:59:59.957000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3,8013.0
29592,411,2025-10-02 23:59:59.957000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3007,346.0
29593,412,2025-10-02 23:59:59.957000,BTC-USDT-SWAP@BINANCE,5.033,120481.3,120481.2,19.91
29594,409,2025-10-02 23:59:59.957000,SCR-USD-SWAP@KRAKEN,347.0,0.3041,0.3008,346.0
29595,404,2025-10-02 23:59:59.958000,SOLV-USDT-SWAP@BYBIT,966.0,0.04288,0.04287,778.0
29596,403,2025-10-02 23:59:59.958000,AKE-USDT-SWAP@BYBIT,41400.0,0.001569,0.001568,32000.0
29597,402,2025-10-02 23:59:59.958000,BCH-USDT-SWAP@OKEX,150.6,593.9,593.8,58.4
29598,401,2025-10-02 23:59:59.958000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13347,0.13205,468.0
29599,400,2025-10-02 23:59:59.958000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13327,0.13205,468.0
29600,399,2025-10-02 23:59:59.958000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13327,0.13181,1428.0
29601,398,2025-10-02 23:59:59.958000,MYX-USDT-SWAP@BYBIT,11.0,10.308,10.3072,1.0
29602,397,2025-10-02 23:59:59.958000,BERA-USDT-SWAP@OKEX,7420.0,2.809,2.808,9932.0
29603,396,2025-10-02 23:59:59.958000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
29604,395,2025-10-02 23:59:59.958000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01962,15075.0
29605,394,2025-10-02 23:59:59.958000,TIA-USDT-SWAP@OKEX,5667.0,1.501,1.5,5192.0
29606,391,2025-10-02 23:59:59.959000,XPL-USDT-SWAP@BYBIT,2596.0,0.9338,0.9337,751.0
29607,390,2025-10-02 23:59:59.959000,AIA-USDT-SWAP@KUCOIN,48.0,1.49109,1.48706,1.0
29608,393,2025-10-02 23:59:59.959000,B-USDT-SWAP@BINANCE,370.0,0.2986,0.2984,692.0
29609,392,2025-10-02 23:59:59.959000,DOGE-USD-SWAP@CRYPTO-COM,2000.0,0.262223,0.262167,3000.0
29610,388,2025-10-02 23:59:59.960000,BNB-USD-SWAP@KRAKEN,0.08,1090.89,1090.73,0.08
29611,389,2025-10-02 23:59:59.960000,AVNT-USDT-SWAP@BYBIT,323.0,1.1307,1.1306,29.0
29612,365,2025-10-02 23:59:59.960000,PARTI-USDT-SWAP@BITGET,25761.0,0.1396,0.1394,4000.0
29613,366,2025-10-02 23:59:59.960000,SWELL-USD-SWAP@KRAKEN,5666.0,0.009147,0.009065,5711.0
29614,367,2025-10-02 23:59:59.960000,SWELL-USD-SWAP@KRAKEN,5666.0,0.009147,0.009064,5541.0
29615,368,2025-10-02 23:59:59.960000,SUI-USD-SWAP@KRAKEN,58.0,3.5905,3.5896,43.0
29616,369,2025-10-02 23:59:59.960000,SPELL-USD-SWAP@KRAKEN,544306.0,0.0004593,0.0004579,337484.0
29617,370,2025-10-02 23:59:59.960000,SPELL-USD-SWAP@KRAKEN,544306.0,0.0004593,0.0004577,11402492.0
29618,371,2025-10-02 23:59:59.960000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.677e-05,2126000.0
29619,372,2025-10-02 23:59:59.960000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.677e-05,1070000.0
29620,373,2025-10-02 23:59:59.960000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.676e-05,1056000.0
29621,375,2025-10-02 23:59:59.960000,DOGE-USD-SWAP@KRAKEN,1594.0,0.262308,0.262261,1186.0
29622,374,2025-10-02 23:59:59.960000,FIDA-USD-SWAP@KRAKEN,3201.0,0.08559,0.08457,32001.0
29623,377,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003047,71557.0
29624,378,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,73103.0
29625,379,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,144660.0
29626,380,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003037,73103.0
29627,381,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003036,71557.0
29628,382,2025-10-02 23:59:59.960000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.13206,468.0
29629,383,2025-10-02 23:59:59.960000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.13193,1428.0
29630,384,2025-10-02 23:59:59.960000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.132,468.0
29631,385,2025-10-02 23:59:59.960000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.13181,1428.0
29632,386,2025-10-02 23:59:59.960000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13325,0.13181,1428.0
29633,387,2025-10-02 23:59:59.960000,CHILLGUY-USD-SWAP@CRYPTO-COM,10.0,0.04293,0.04289,10.0
29634,376,2025-10-02 23:59:59.960000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003047,144660.0
29635,357,2025-10-02 23:59:59.961000,WIF-USDC-SWAP@BITGET,39.5,0.7887,0.7886,39.3
29636,355,2025-10-02 23:59:59.961000,XBT-USDC-SWAP@KUCOIN,45.0,120753.8,120426.8,45.0
29637,356,2025-10-02 23:59:59.961000,BTR-USDT-SWAP@KUCOIN,580.0,0.0885,0.0883,3093.0
29638,358,2025-10-02 23:59:59.961000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01963,15075.0
29639,364,2025-10-02 23:59:59.961000,ETH-USDT-SWAP@BINANCE,329.466,4481.71,4481.7,9.626
29640,360,2025-10-02 23:59:59.961000,MYX-USDT-SWAP@GATE-IO,10.0,10.2949,10.2851,2.0
29641,361,2025-10-02 23:59:59.961000,GRIFFAIN-USD-SWAP@KRAKEN,988.0,0.03466,0.03451,996.0
29642,362,2025-10-02 23:59:59.961000,GRIFFAIN-USD-SWAP@KRAKEN,988.0,0.03466,0.0345,20552.0
29643,363,2025-10-02 23:59:59.961000,VR-USDT-SWAP@BYBIT,4070.0,0.006131,0.006126,810.0
29644,359,2025-10-02 23:59:59.961000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
29645,347,2025-10-02 23:59:59.962000,SUI-USDT-SWAP@BITGET,3358.3,3.5854,3.5853,1072.2
29646,348,2025-10-02 23:59:59.962000,SHIB-USDT-SWAP@KUCOIN,2137.0,1.2644e-05,1.2636e-05,1661.0
29647,350,2025-10-02 23:59:59.962000,OPEN-USDT-SWAP@BITGET,194.0,0.4437,0.4436,444.0
29648,349,2025-10-02 23:59:59.962000,Q-USDT-SWAP@KUCOIN,60.0,0.030724,0.030668,20.0
29649,352,2025-10-02 23:59:59.962000,NOM-USDT-SWAP@BYBIT,1410.0,0.03878,0.03877,6140.0
29650,353,2025-10-02 23:59:59.962000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.13169,1428.0
29651,354,2025-10-02 23:59:59.962000,AVAX-USDT-SWAP@OKEX,195.2,30.963,30.962,33.1
29652,351,2025-10-02 23:59:59.962000,CAKE-USDT-SWAP@HTX,290.0,3.1014,3.0924,294.0
29653,337,2025-10-02 23:59:59.963000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003038,144660.0
29654,332,2025-10-02 23:59:59.963000,KAITO-USDT-SWAP@KUCOIN,1553.0,1.3987,1.3983,36.0
29655,333,2025-10-02 23:59:59.963000,ERA-USDT-SWAP@HTX,140.0,0.5567,0.554,141.0
29656,334,2025-10-02 23:59:59.963000,WLD-USDC-SWAP@BITGET,180.0,1.3559,1.355,2876.0
29657,335,2025-10-02 23:59:59.963000,GNO-USDT-SWAP@BITGET,0.137,153.62,153.52,0.203
29658,336,2025-10-02 23:59:59.963000,BTT-USDT-SWAP@HTX,18.0,6.16e-07,6.12e-07,18.0
29659,338,2025-10-02 23:59:59.963000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003038,73103.0
29660,339,2025-10-02 23:59:59.963000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003354,0.003047,71557.0
29661,340,2025-10-02 23:59:59.963000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13324,0.13201,468.0
29662,345,2025-10-02 23:59:59.963000,SANTOS-USDT-SWAP@BINANCE,159.7,1.931,1.93,564.2
29663,344,2025-10-02 23:59:59.963000,XVG-USDT-SWAP@BYBIT,200.0,0.009437,0.009414,2200.0
29664,346,2025-10-02 23:59:59.963000,DODO-USDT-SWAP@BYBIT,1.0,0.04805,0.04797,105.0
29665,342,2025-10-02 23:59:59.963000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13324,0.13184,2857.0
29666,341,2025-10-02 23:59:59.963000,COOKIE-USD-SWAP@KRAKEN,1441.0,0.13324,0.13188,1428.0
29667,343,2025-10-02 23:59:59.963000,COOKIE-USD-SWAP@KRAKEN,461.0,0.13304,0.13184,2857.0
29668,318,2025-10-02 23:59:59.964000,AIA-USDT-SWAP@KUCOIN,48.0,1.49109,1.48706,11.0
